date,url,content,title
2011-7-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bd4e8ffae-a27d-40ce-934f-20cf9fa01aa3%7D,2011年7月，国家发展改革委核准辽宁辽中500千伏输变电工程。本工程新建500千伏变电站1座，新增变电容量200万千伏安，新建500千伏线路401公里。,辽宁辽中500千伏输变电工程通过核准
2011-8-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bfc2d5ca7-de33-47b2-bad9-875c07ff2ef7%7D,2011年7月，国家发展改革委核准辽宁清河电厂“上大压小”机组500千伏送出工程。本工程新建500千伏线路96公里。,辽宁清河电厂“上大压小”机组500千伏送出工程通过核准
2011-7-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B93b35788-5a45-4558-9d71-6afbbe3e4510%7D,2011年7月，国家发展改革委核准沙岭～沈东～徐家Ⅱ回500千伏输变电工程。本工程新建500千伏变电站1座，新增变电容量100万千伏安，新建500千伏线路130.7公里。,沙岭～沈东～徐家Ⅱ回500千伏输变电工程通过核准
2011-7-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bd7bea468-77a7-49f0-a00c-b120a37605a5%7D,2011年7月，国家发展改革委核准陕西宝鸡二厂二期750千伏送出工程。本工程新建750千伏线路18.85公里。,陕西宝鸡二厂二期750千伏送出工程通过核准
2011-7-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B0be884ab-5f17-456e-a80f-693d705b9628%7D,2011年7月，国家发展改革委核准陕西户县330千伏输变电工程。本工程新建330千伏变电站1座，新增变电容量72万千伏安，新建330千伏线路3.2公里。,陕西户县330千伏输变电工程通过核准
2011-7-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B2a92cace-10ba-410c-b632-c14abd5992f4%7D,2011年7月，国家发展改革委核准云南普洱至广东江门±800千伏直流输电工程。本工程新建直流换流站2座，新增换流容量1000万千伏安，新建±800千伏直流线路1451公里。,云南普洱至广东江门±800千伏直流输电工程通过核准
2011-8-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B12263281-3f68-4ab8-ba1f-93e93776dba1%7D,2011年8月，国家发展改革委核准甘肃崇信电厂750千伏送出工程。本工程新建750千伏线路23公里。,甘肃崇信电厂750千伏送出工程通过核准
2011-8-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B822b17c7-c247-4730-8563-1048a39eca96%7D,2011年8月，国家发展改革委核准甘肃平凉电厂二期750千伏送出工程。本工程新建750千伏线路16公里。,甘肃平凉电厂二期750千伏送出工程通过核准
2011-8-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bcdd74fde-3139-4329-8734-7e340a48a97c%7D,2011年8月，国家发展改革委核准甘肃良平330千伏输变电工程。本工程新建330千伏变电站1座，新增变电容量48万千伏安，新建500千伏线路17.5公里。,甘肃良平330千伏输变电工程通过核准 
2011-8-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bc1b71c8c-de01-4a3f-baca-6f12de8f9102%7D,2011年8月，国家发展改革委核准重庆奉节九盘500千伏输变电工程。本工程新建500千伏变电站1座，新增变电容量150万千伏安，新建500千伏线路6.5公里。,重庆奉节九盘500千伏输变电工程通过核准
2011-8-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B9a221419-473b-4608-bb41-a8b58d17651c%7D,2011年8月，国家发展改革委核准湖南宝庆电厂500千伏送出工程。本工程新建500千伏线路11.7公里。,湖南宝庆电厂500千伏送出工程通过核准
2011-10-9,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bc639c208-db97-43b9-864c-4ed8c507732e%7D,"关于发展天然气分布式能源的指导意见 
 发改能源[2011]2196号 
各省、自治区、直辖市及计划单列市、副省级省会城市，新疆生产建设兵团发展改革委、能源局、财政厅（局）、住房城乡建设厅（局），国务院有关部门、直属机构，有关中央企业：
　　为提高能源利用效率，促进结构调整和节能减排，推动天然气分布式能源有序发展，现提出如下指导意见：
　　一、发展天然气分布式能源的重要意义
　　天然气分布式能源是指利用天然气为燃料，通过冷热电三联供等方式实现能源的梯级利用，综合能源利用效率在70%以上，并在负荷中心就近实现能源供应的现代能源供应方式，是天然气高效利用的重要方式。与传统集中式供能方式相比，天然气分布式能源具有能效高、清洁环保、安全性好、削峰填谷、经济效益好等优点。
　　天然气分布式能源在国际上发展迅速，但我国天然气分布式能源尚处于起步阶段。推动天然气分布式能源，具有重要的现实意义和战略意义。天然气分布式能源节能减排效果明显，可以优化天然气利用，并能发挥对电网和天然气管网的双重削峰填谷作用，增加能源供应安全性。目前，我国天然气供应日趋增加，智能电网建设步伐加快，专业化服务公司方兴未艾，天然气分布式能源在我国已具备大规模发展的条件。
　　二、指导思想和目标
　　（一）指导思想。
　　以提高能源综合利用效率为首要目标，以实现节能减排任务为工作抓手，重点在能源负荷中心建设区域分布式能源系统和楼宇分布式能源系统。包括城市工业园区、旅游集中服务区、生态园区、大型商业设施等，在条件具备的地方结合太阳能、风能、地源热泵等可再生能源进行综合利用。
　　（二）基本原则。
　　一是统筹兼顾，科学发展：统筹天然气资源、能源需求、环境保护和经济效益，科学制订发展规划，确保天然气分布式能源健康、有序发展。
　　二是因地制宜，规范发展：合理选择建设规模，优化系统配置，原则上天然气分布式能源全年综合利用效率应高于70%，在低压配电网就近供应电力。发挥天然气分布式能源的优势，兼顾天然气和电力需求削峰填谷。
　　三是先行试点，逐步推广：在经济发达、能源品质要求高的地区（包括国家规划设立的生态经济区等）或天然气资源地鼓励采用热电冷联产技术，建立示范工程，通过示范工程积累经验，为大规模推广奠定基础。
　　四是体制创新，科技支撑：创新天然气分布式能源政策环境和机制，鼓励多种主体参与；加强技术研发，推动产学研结合，推动技术进步和装备制备能力升级。
　　（三）主要任务和目标。
　　主要任务：“十二五”初期启动一批天然气分布式能源示范项目，“十二五”期间建设1000个左右天然气分布式能源项目，并拟建设10个左右各类典型特征的分布式能源示范区域。未来5-10年内在分布式能源装备核心能力和产品研制应用方面取得实质性突破。初步形成具有自主知识产权的分布式能源装备产业体系。
　　目标：2015年前完成天然气分布式能源主要装备研制。通过示范工程应用，当装机规模达到500万千瓦，解决分布式能源系统集成，装备自主化率达到60%；当装机规模达到1000万千瓦，基本解决中小型、微型燃气轮机等核心装备自主制造，装备自主化率达到90%。到2020年，在全国规模以上城市推广使用分布式能源系统，装机规模达到5000万千瓦，初步实现分布式能源装备产业化。
　　三、主要政策措施
　　（一）加强规划指导。
　　国家发展改革委、能源局根据能源总体规划及相关专项规划，会同住房城乡建设部等有关部门研究制定天然气分布式能源专项规划。各省、区、市和重点城市发改委和能源主管部门会同住房城乡建设主管部门同时制定本地区天然气分布式能源专项规划，并与城镇燃气、供热发展规划统筹协调，确定合理供应结构，统筹安排项目建设。
　　（二）健全财税扶持政策。
　　中央财政将对天然气分布式能源发展给予适当支持，各省、区、市和重点城市可结合当地实际情况研究出台具体支持政策，给予天然气分布式能源项目一定的投资奖励或贴息。通过合同能源管理实施且符合《关于促进节能服务产业发展增值税、营业税和企业所得税政策问题的通知》（财税[2010]110号）要求的天然气分布式能源项目，可享受相关税收优惠政策。在确定分布式能源气价时要体现天然气分布式能源削峰填谷的特点，给予价格折让。
　　（三）完善并网及上网运行管理体系。
　　各地和电网企业应加强配电网建设，电网公司将天然气分布式能源纳入区域电网规划范畴，解决天然气分布式能源并网和上网问题。国家发改委、能源局会同有关部门、电网企业及单位研究制定天然气分布式能源电网接入、并网运行、设计等技术标准和规范；价格主管部门会同相关部门研究天然气分布式能源上网电价形成机制及运行机制等体制问题。
　　（四）充分发挥示范项目带动作用，坚持自主创新。
　　国家能源局要会同住房城乡建设部推进和指导天然气分布式能源示范项目的实施。加大国家对示范项目的支持力度，依托示范项目推动天然气分布式能源装备自主化，加大示范项目自主化考核，引导推动分布式能源装备产业化。进一步推动产、学、研、用相结合发展创新，建立有效的研制和发展机制，加强核心技术研究与验证，促进成果转化，加大分布式能源基础研究和应用研究投入，紧密跟踪世界前沿技术发展，加强交流合作，提升技术创新能力。
　　（五）鼓励专业化公司发展，加强科技创新和人才培养。
　　鼓励和引导技术咨询和工程设计单位进行技术创新，提高系统集成水平。鼓励专业化公司从事天然气分布式能源的开发、建设、经营和管理，探索适合天然气分布式能源发展的商业运作模式。加强专业化人员培训和国际交流。
 
 
国家发展改革委
财    政    部
住房城乡建设部
国 家 能 源 局

二○一一年十月九日
 
 
 
主题词：能源  天然气  分布式  指导  意见",关于发展天然气分布式能源的指导意见(发改能源[2011]2196号)
2011-10-1,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B65e19906-f71b-42fd-89b0-f4ac2ab6c754%7D,"国家能源局
公告
2011年  第6号
 

　　根据《中华人民共和国标准化法实施条例》的规定，国家能源局组织复审了已实施5年以上的行业标准，决定废止《石油天然气站内工艺管道工程施工及验收规范》（SY 0402-2000）等23项石油天然气行业标准（见附件），现予公布，自公布之日起生效。
　　附件：废止23项石油天然气行业标准编号和名称
 
国家能源局
二○一一年十月一日",废止23项石油天然气行业标准编号和名称 国家能源局2011年第6号公告
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bde3260c3-fd6b-4300-a272-0a3cc46d06cf%7D,2011年9月，国家发展改革委核准贵州大方电厂送出500千伏输变电工程。本工程新建500千伏线路139公里。,贵州大方电厂送出500千伏输变电工程通过核准
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B58692bd0-18ed-4958-acc5-8b0b304641cc%7D,2011年9月，国家发展改革委核准贵州盘南电厂送出500千伏输变电工程。本工程新建500千伏线路170公里。,贵州盘南电厂送出500千伏输变电工程通过核准
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B15dbf332-a3ea-4bc4-9428-f64f8105d87f%7D,2011年9月，国家发展改革委核准鸭溪500千伏变电站扩建工程。本工程扩建500千伏变电站1座，新增变电容量75万千伏安。,鸭溪500千伏变电站扩建工程通过核准
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B9d404e36-7172-43c8-811a-1b183d323cf7%7D,2011年9月，国家发展改革委核准青岩500千伏变电站扩建工程。本工程扩建500千伏变电站1座，新增变电容量75万千伏安。,青岩500千伏变电站扩建工程通过核准
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B9441867d-ed06-46e9-87fd-3379471ef2e5%7D,2011年9月，国家发展改革委批复西藏格尔木~拉萨（朗塘换流站）直流受端220千伏接入及日喀则~拉萨主网加强工程可行性研究报告。本工程新建220千伏变电站1座，新增220千伏变电容量15万千伏安，新建220千伏线路334公里，110千伏线路31公里。,西藏格尔木~拉萨（朗塘换流站）直流受端220千伏接入及日喀则~拉萨主网加强工程可行性研究报告通过批复
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bbc329265-d382-4224-9d65-26c0dd73f09b%7D,2011年9月，国家发展改革委核准辽宁抚顺500千伏输变电工程。本工程新建500千伏变电站1座，新增变电容量150万千伏安，新建500千伏线路369公里。,辽宁抚顺500千伏输变电工程通过核准
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bcd53ce60-7053-4f8d-8d7b-a941b8a5e199%7D,2011年9月，国家发展改革委核准吉林松原500千伏变电站扩建工程。本工程扩建500千伏变电站1座，新增变电容量75万千伏安。,吉林松原500千伏变电站扩建工程通过核准
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B32d8e045-fd7a-47cd-9efb-b231c4718870%7D,2011年9月，国家发展改革委核准皖电东送淮南至上海特高压交流输电示范工程。本工程新建1000千伏变电站4座，新增变电容量2100万千伏安，新建1000千伏线路2×656公里。,皖电东送淮南至上海特高压交流输电示范工程通过核准
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B8116047d-9dbe-4ea2-8c4b-3227a682eb55%7D,2011年9月，国家发展改革委核准浙江信安至兰溪500千伏线路工程。本工程新建500千伏线路185.6公里。,浙江信安至兰溪500千伏线路工程通过核准
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B587ec014-3ac9-43f6-9260-59b1343b18c0%7D,2011年9月，国家发展改革委核准浙江金华双龙变更换3号主变工程。本工程搬迁安装1组500千伏75万千伏安变压器。,浙江金华双龙变更换3号主变工程通过核准
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B297c5645-d0c7-4dd6-871e-9392d3e6a70e%7D,2011年9月，国家发展改革委核准河南焦作东500千伏输变电工程。本工程新建500千伏变电站1座，新增变电容量240万千伏安，新建500千伏线路16.6公里。,河南焦作东500千伏输变电工程通过核准
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Baa0a8113-22e2-46ea-ba8d-b8f8e9f38faa%7D,2011年9月，国家发展改革委核准南阳特高压变电站配套500千伏输变电工程。本工程新建500千伏线路18.8公里。,南阳特高压变电站配套500千伏输变电工程通过核准
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B23b707ab-66f7-49e8-b63d-12002db1ac75%7D,2011年9月，国家发展改革委核准新疆国投伊犁热电厂扩建工程。项目建设地点为伊犁哈萨克自治州伊宁市边境经济合作区，建设2台30万千瓦国产燃煤供热发电机组，配套建设热网工程。项目投产后，形成约1100万平方米供暖和100吨/时供汽能力，并相应关停电厂5.4万千瓦小火电机组，拆除供热区内128台燃煤锅炉。,新疆国投伊犁热电厂扩建工程通过核准
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B4b095933-a9b9-4764-80f0-c617352583ab%7D,2011年9月，国家发展改革委核准新疆华电喀什2×35万千瓦热电联产扩建工程。项目建设地点为新疆自治区喀什市浩罕乡，建设2台35万千瓦国产超临界燃煤热电机组，配套建设热网工程。项目投产后，形成1220万平米供暖能力，并拆除供热区内85台分散小锅炉。,新疆华电喀什2×35万千瓦热电联产扩建工程通过核准
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Ba0aa5a85-59bf-42bc-9b3f-26dafdfc87cf%7D,2011年9月，国家发展改革委核准黑龙江华能大庆热电“上大压小”新建工程。项目建设地点为黑龙江省大庆市让胡路区，建设2台35万千瓦国产超临界燃煤热电机组，配套建设热网工程，相应关停黑龙江省10万千瓦小机组，并缓建龙煤双鸭山煤矸石项目（30万千瓦）和龙煤鹤岗二期煤矸石项目（20万千瓦），合计50万千瓦。项目投产后，形成1210万平米供暖和120吨/时供汽能力，拆除供热区内58台分散小锅炉。,黑龙江华能大庆热电“上大压小”新建工程通过核准
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B3bd6e426-49a7-4e8a-b963-74460cc3ef06%7D,2011年9月，国家发展改革委核准江苏南通电厂“上大压小”新建工程。项目建设地点为江苏省南通市港闸经济开发区，建设2台100万千瓦国产超超临界燃煤发电机组，同步安装高效静电除尘、脱硫、脱硝和在线烟气连续监测装置，相应关停江苏省和新疆自治区91.5万千瓦小机组，占用江苏省火电建设规模33万千瓦。,江苏南通电厂“上大压小”新建工程通过核准
2011-9-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B92931d85-528c-4751-b1e1-8b25849cde38%7D,2011年9月，国家发展改革委核准华能福州电厂6号机组“上大压小”工程。项目建设地点为福建省福州市辖长乐市筹岐村，建设1台60万千瓦国产超超临界燃煤发电机组，同步安装烟气脱硫和脱硝装置，折合关停22.5万千瓦小火电机组，占用福建省火电建设规模27.9万千瓦。,福建华能福州电厂6号机组“上大压小”工程通过核准
2011-11-21,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B617ff236-9863-4405-bc6a-50cd7923538a%7D,2011年11月，国家发展改革委核准四川大渡河猴子岩水电站项目。电站安装4台42.5万千瓦混流式水轮发电机组，总装机容量170万千瓦，年均发电量70.15亿千瓦时。,四川大渡河猴子岩水电站项目通过核准
2011-11-21,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bceade130-a778-4821-a84d-2e9ac2fbceaf%7D,2011年11月，国家发展改革委核准深圳抽水蓄能电站项目。电站安装4台30万千瓦立轴单级混流可逆式水轮发电机组，总装机容量120万千瓦。,深圳抽水蓄能电站项目通过核准
2011-11-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bc159e273-03ee-403f-b12c-fa49425198d0%7D,2011年11月，国家发展改革委核准内蒙古伊敏河东矿区第一煤矿项目，煤矿建设规模为500万吨/年。项目总投资36.24亿元。,内蒙古伊敏河东矿区第一煤矿项目通过核准
2011-11-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B55420ba1-efed-4d23-b255-a45944ac7087%7D,2011年11月，国家发展改革委核准陕西榆神矿区香水河煤矿项目，煤矿建设规模为120万吨/年。项目总投资6.78亿元（不含矿业权费用）。,陕西榆神矿区香水河煤矿项目通过核准
2011-11-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B393b71bf-fd68-4bb7-af84-96f927249d85%7D,2011年11月，国家发展改革委核准四川古叙矿区观文煤矿项目，煤矿建设规模为120万吨/年。项目总投资12.14亿元（不含矿业权费用）。,四川古叙矿区观文煤矿项目通过核准
2011-11-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B09f60d29-fe19-4447-b6c9-4e0e237302b7%7D,2011年11月，国家发展改革委核准贵州织纳矿区织金区文家坝二矿一期工程项目，矿井一期工程建设规模为120万吨/年。一期工程总投资10.26亿元（不含矿业权费用）。,贵州织纳矿区织金区文家坝二矿一期工程项目通过核准
2011-11-30,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B6a73a73b-f0b1-4874-909d-b3fe36ccc343%7D,2011年11月，国家发展改革委核准单县煤田张集矿井项目，矿井建设规模为120万吨/年。项目总投资16.13亿元（不含矿业权费用）。,山东单县煤田张集矿井及选煤厂项目通过核准
2011-12-20,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B94f767c7-3275-4da5-84cc-dc60accf8320%7D,2011年12月，国家发展改革委核准山西离柳矿区鑫岩煤矿项目，矿井建设规模为240万吨/年。项目总投资16.12亿元（不含矿业权费用）。,山西离柳矿区鑫岩煤矿项目通过核准
2011-12-20,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Ba71e24e9-79ab-48b2-9484-c35655838426%7D,2011年12月，国家发展改革委核准山西西山矿区赤峪煤矿项目，矿井建设规模为300万吨/年。项目总投资26.80亿元（不含矿业权费用）。,山西西山矿区赤峪煤矿项目通过核准
2011-12-20,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bf0a21529-4fef-4d5f-909a-06c52deca8fb%7D,2011年12月，国家发展改革委核准山西潞安矿区古城煤矿项目，矿井建设规模为800万吨/年。项目总投资67.94亿元（不含矿业权费用）。,山西潞安矿区古城煤矿项目通过核准
2011-12-20,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B96e51bb8-ffc3-42de-a59f-28943cba02eb%7D,2011年12月，国家发展改革委核准河南鹤壁矿区大众煤矿改扩建项目，矿井生产能力由30万吨/年改扩建到120万吨/年。项目总投资9.28亿元（不含矿业权费用）。,河南鹤壁矿区大众煤矿改扩建项目通过核准
2011-7-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B97051283-0c2d-4f48-a326-5558f7a8a452%7D,2011年7月，国家发展改革委核准了中国海油石油总公司所属中国海洋石油国际有限公司收购图洛石油公司所持乌干达1、2、3A区块各33.3%权益项目。,中海油收购图洛公司乌干达1、2、3A区块各33.3%权益项目通过核准
2011-7-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B7da86179-e0fb-4256-9cd5-bd13908ebaaa%7D,"2011年7月，国家发展改革委核准了中国海油石油总公司建设海南液化天然气（LNG）站线项目。
　　该项目建设规模300万吨/年，由LNG接收站、LNG专用船码头和输气干线三部分组成。项目股东构成及出资比例为：中海石油气电集团有限责任公司65%，海南省发展控股有限公司35%。",中海油海南液化天然气站线项目通过核准
2011-7-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B4991cd6a-3cfa-4900-a7c2-c14f06324907%7D,"2011年7月，国家发展改革委核准了中国石油天然气集团公司建设甪直-宝钢天然气管道项目。
　　该管道长72.2公里，其中新建管道49.8公里，收购已建管道22.4公里。管道起自西气东输干线甪直分输站，止于江苏太仓市与上海市交界处洋桥，管径610毫米，设计压力4兆帕，设计输量20亿立方米/年。",中石油甪直-宝钢天然气管道项目通过核准
2011-7-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B7efefb6d-c31c-4535-9c8e-b96f63cef94d%7D,2011年7月，国家发展改革委核准了中国石油天然气集团公司与盛业石油集团有限公司合作开发塔里木盆地迪那1气田的总体开发方案。,中石油迪那1气田开发方案通过核准
2011-7-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bd3fddbbb-ee63-45a9-ae54-f7b098061b51%7D,2011年7月，国家发展改革委核准了中国石油天然气集团公司与HAFNIUM有限公司合作开发新疆九浅5井区的总体开发方案。,中石油新疆九浅5井区总体开发方案通过核准
2011-10-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bd0f65e75-f606-47eb-95d2-cae0333d4618%7D,2011年10月，国家发展改革委核准了中国海洋石油总公司所属中国海洋石油国际有限公司收购加拿大欧普提（OPTI）公司100%权益项目。,中国海洋石油总公司收购加拿大欧普提（OPTI）公司项目通过核准
2011-10-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bcfef8c8b-c832-4833-9268-c700a49565b8%7D,2011年10月，国家发展改革委核准了中国石油化工集团公司所属中国石化集团国际石油勘探开发有限公司收购壳牌公司喀麦隆资产项目。,中石化收购壳牌公司喀麦隆资产项目通过核准
2011-12-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bb288915e-e5a8-4008-8e14-4f59c8cb43b3%7D,2011年12月，国家发展改革委核准了中国石油天然气集团公司所属中国石油天然气勘探开发公司投资阿富汗阿姆河盆地勘探开发项目。,中石油投资阿富汗阿姆河盆地勘探开发项目通过核准
2011-12-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Ba1f5d014-5243-4377-a2a7-9ca504030686%7D,"2011年12月，国家发展改革委核准了中国石油天然气股份有限公司与香港青山发电有限公司按照60:40合资建设西气东输二线香港支线管道工程项目。
　　该管道起自深圳大铲岛输气站，经大铲岛隧道到达入海点，经海底管道至香港龙鼓滩输气站，管道总长20.8公里，管径813毫米，设计压力7兆帕，设计年输量60亿立方米。",中石油西气东输二线香港支线项目通过核准
2011-12-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bca1f7d09-ba71-44bb-b36f-ca471de286de%7D,2011年12月，国家发展改革委核准了中国石油天然气集团公司所属中国石油天然气勘探开发公司开展乍得H区块勘探开发项目。,中石油乍得H区块勘探开发项目通过核准
2011-12-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B52ba4564-5963-47f6-91f5-cc7680953d15%7D,2011年12月，国家发展改革委核准了中国石油天然气集团公司所属中国石油天然气勘探开发公司收购壳牌公司西加拿大不列颠哥伦比亚省Groundbirch区块资产20%权益并参与下游天然气液化厂合作项目。,中石油参与壳牌公司加拿大非常规天然气开发及LNG合作一体化项目通过核准
2011-12-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bfb86f114-550a-4260-8084-360789805432%7D,2011年12月，国家发展改革委核准了中国石油化工集团公司所属中国石化集团国际石油勘探开发有限公司收购加拿大日光能源公司项目。, 中石化收购加拿大日光能源公司项目通过核准
2011-12-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B5ee9320f-ed5f-4e22-b969-5b19aa2d723f%7D,2011年12月，国家发展改革委核准山西西山矿区小回沟煤矿项目，矿井建设规模为300万吨/年。项目总投资11.01亿元（不含矿业权费用）。,山西西山矿区小回沟煤矿项目通过核准
2011-12-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B2a23da46-dfd2-4756-9ef3-9afae915a93b%7D,2011年12月，国家发展改革委核准河南鹤壁矿区河南华安煤业有限公司煤矿（原鹤壁十一矿）项目，矿井建设规模为180万吨/年。项目总投资15.00亿元（不含矿业权费用）。,河南鹤壁矿区河南华安煤业有限公司煤矿项目通过核准
2011-12-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B02ca190a-c8ce-4df9-baf0-69a4eb493163%7D,2011年12月，国家发展改革委核准内蒙古神东矿区东胜区满来梁煤矿项目，矿井建设规模为180万吨/年。项目总投资10.16亿元（不含矿业权费用）。,内蒙古神东矿区东胜区满来梁煤矿项目通过核准
2011-12-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B7902dca0-811b-4389-a5a9-818c73a59edc%7D,2011年12月，国家发展改革委核准内蒙古准格尔矿区唐公塔煤矿改扩建项目，矿井生产能力由60万吨/年改扩建到600万吨/年。项目总投资10.41亿元（不含矿业权费用）。,内蒙古准格尔矿区唐公塔煤矿改扩建项目通过核准
2011-12-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bf5882afb-354e-4702-896d-c7a4a13d4b0e%7D,2011年12月，国家发展改革委核准内蒙古大雁矿区扎尼河露天煤矿项目，煤矿建设规模为600万吨/年。项目总投资21.54亿元（不含矿业权费用）。,内蒙古大雁矿区扎尼河露天煤矿项目通过核准
2011-12-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Be15cdf3f-c966-43aa-9e55-4123fd6ac749%7D,2011年12月，国家发展改革委核准呼吉尔特矿区巴彦高勒矿井项目，矿井建设规模为400万吨/年。项目总投资21.43亿元（不含矿业权费用）。,内蒙古呼吉尔特矿区巴彦高勒矿井项目通过核准
2011-12-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B5d522b4b-1995-4659-86dd-36f1c3f25c18%7D,2011年12月，国家发展改革委核准内蒙古准格尔矿区龙王沟矿井项目，矿井建设规模为1000万吨/年。项目总投资33.6亿元（不含矿业权费用）。,内蒙古准格尔矿区龙王沟矿井项目通过核准
2011-12-15,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B7d8285cb-e8fa-4063-a3a2-0fb24823cef9%7D,2011年12月15日，国家发展改革委以发改能源[2011]2956号文件核准建设内蒙古克旗骆驼台子风电场30万千瓦风电项目。项目单位为国宏新能源发电有限公司，建设地点在内蒙古自治区赤峰市克什克腾旗芝瑞镇骆驼台子地区，总装机容量30万千瓦，总投资274328万元。,内蒙古克旗骆驼台子风电场30万千瓦风电项目通过核准
